"CAPITULO","GRUPO","CATEGORIA","SUBCATEGORIA","DESCRIP"
"20",X60-X84,X74,X742,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas, escuelas, otras instituciones y áreas administrativas  públicas (X742)"
"20",X60-X84,X74,X743,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas, áreas de deporte y atletismo (X743)"
"20",X60-X84,X74,X744,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas, calles y carreteras (X744)"
"20",X60-X84,X74,X745,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas, comercio y área de servicios (X745)"
"20",X60-X84,X74,X746,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas, área industrial y de la construcción (X746)"
"20",X60-X84,X74,X747,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas, granja (X747)"
"20",X60-X84,X74,X748,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas, otro lugar especificado (X748)"
"20",X60-X84,X74,X749,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas, lugar no especificado (X749)"
"20",X60-X84,X75,X750,"Lesión autoinfligida intencionalmente por material explosivo, vivienda (X750)"
"20",X60-X84,X75,X751,"Lesión autoinfligida intencionalmente por material explosivo, institución residencial (X751)"
"20",X60-X84,X75,X752,"Lesión autoinfligida intencionalmente por material explosivo, escuelas, otras instituciones y áreas administrativas  públicas (X752)"
"20",X60-X84,X75,X753,"Lesión autoinfligida intencionalmente por material explosivo, áreas de deporte y atletismo (X753)"
"20",X60-X84,X75,X754,"Lesión autoinfligida intencionalmente por material explosivo, calles y carreteras (X754)"
"20",X60-X84,X75,X755,"Lesión autoinfligida intencionalmente por material explosivo, comercio y área de servicios (X755)"
"20",X60-X84,X75,X756,"Lesión autoinfligida intencionalmente por material explosivo, área industrial y de la construcción (X756)"
"20",X60-X84,X75,X757,"Lesión autoinfligida intencionalmente por material explosivo, granja (X757)"
"20",X60-X84,X75,X758,"Lesión autoinfligida intencionalmente por material explosivo, otro lugar especificado (X758)"
"20",X60-X84,X75,X759,"Lesión autoinfligida intencionalmente por material explosivo, lugar no especificado (X759)"
"20",X60-X84,X76,X760,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, vivienda (X760)"
"20",X60-X84,X76,X761,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, institución residencial (X761)"
"20",X60-X84,X76,X762,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, escuelas, otras instituciones y áreas administrativas  públicas (X762)"
"20",X60-X84,X76,X763,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, áreas de deporte y atletismo (X763)"
"20",X60-X84,X76,X764,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, calles y carreteras (X764)"
"20",X60-X84,X76,X765,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, comercio y área de servicios (X765)"
"20",X60-X84,X76,X766,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, área industrial y de la construcción (X766)"
"20",X60-X84,X76,X767,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, granja (X767)"
"20",X60-X84,X76,X768,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, otro lugar especificado (X768)"
"20",X60-X84,X76,X769,"Lesión autoinfligida intencionalmente por humo, fuego y llamas, lugar no especificado (X769)"
"20",X60-X84,X77,X770,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, vivienda (X770)"
"20",X60-X84,X77,X771,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, institución residencial (X771)"
"20",X60-X84,X77,X772,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, escuelas, otras instituciones y áreas administrativas  públicas (X772)"
"20",X60-X84,X77,X773,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, áreas de deporte y atletismo (X773)"
"20",X60-X84,X77,X774,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, calles y carreteras (X774)"
"20",X60-X84,X77,X775,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, comercio y área de servicios (X775)"
"20",X60-X84,X77,X776,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, área industrial y de la construcción (X776)"
"20",X60-X84,X77,X777,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, granja (X777)"
"20",X60-X84,X77,X778,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, otro lugar especificado (X778)"
"20",X60-X84,X77,X779,"Lesión autoinflingida intencionalmente por vapor de agua, vapores y objetos calientes, lugar no especificado (X779)"
"20",X60-X84,X78,X780,"Lesión autoinfligida intencionalmente por objeto cortante, vivienda (X780)"
"20",X60-X84,X78,X781,"Lesión autoinfligida intencionalmente por objeto cortante, institución residencial (X781)"
"20",X60-X84,X78,X782,"Lesión autoinfligida intencionalmente por objeto cortante, escuelas, otras instituciones y áreas administrativas  públicas (X782)"
"20",X60-X84,X78,X783,"Lesión autoinfligida intencionalmente por objeto cortante, áreas de deporte y atletismo (X783)"
"20",X60-X84,X78,X784,"Lesión autoinfligida intencionalmente por objeto cortante, calles y carreteras (X784)"
"20",X60-X84,X78,X785,"Lesión autoinfligida intencionalmente por objeto cortante, comercio y área de servicios (X785)"
"20",X60-X84,X78,X786,"Lesión autoinfligida intencionalmente por objeto cortante, área industrial y de la construcción (X786)"
"20",X60-X84,X78,X787,"Lesión autoinfligida intencionalmente por objeto cortante, granja (X787)"
"20",X60-X84,X78,X788,"Lesión autoinfligida intencionalmente por objeto cortante, otro lugar especificado (X788)"
"20",X60-X84,X78,X789,"Lesión autoinfligida intencionalmente por objeto cortante, lugar no especificado (X789)"
"20",X60-X84,X79,X790,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, vivienda (X790)"
"20",X60-X84,X79,X791,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, institución residencial (X791)"
"20",X60-X84,X79,X792,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, escuelas, otras instituciones y áreas administrativas  públicas (X792)"
"20",X60-X84,X79,X793,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, áreas de deporte y atletismo (X793)"
"20",X60-X84,X79,X794,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, calles y carreteras (X794)"
"20",X60-X84,X79,X795,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, comercio y área de servicios (X795)"
"20",X60-X84,X79,X796,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, área industrial y de la construcción (X796)"
"20",X60-X84,X79,X797,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, granja (X797)"
"20",X60-X84,X79,X798,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, otro lugar especificado (X798)"
"20",X60-X84,X79,X799,"Lesión autoinfligida intencionalmente por objeto romo o sin filo, lugar no especificado (X799)"
"20",X60-X84,X80,X800,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, vivienda (X800)"
"20",X60-X84,X80,X801,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, institución residencial (X801)"
"20",X60-X84,X80,X802,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, escuelas, otras instituciones y áreas administrativas  públicas (X802)"
"20",X60-X84,X80,X803,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, áreas de deporte y atletismo (X803)"
"20",X60-X84,X80,X804,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, calles y carreteras (X804)"
"20",X60-X84,X80,X805,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, comercio y área de servicios (X805)"
"20",X60-X84,X80,X806,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, área industrial y de la construcción (X806)"
"20",X60-X84,X80,X807,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, granja (X807)"
"20",X60-X84,X80,X808,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, otro lugar especificado (X808)"
"20",X60-X84,X80,X809,"Lesión autoinfligida intencionalmente al saltar desde un lugar elevado, lugar no especificado (X809)"
"20",X60-X84,X81,X810,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, vivienda (X810)"
"20",X60-X84,X81,X811,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, institución residencial (X811)"
"20",X60-X84,X81,X812,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, escuelas, otras instituciones y áreas administrativas  públicas (X812)"
"20",X60-X84,X81,X813,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, áreas de deporte y atletismo (X813)"
"20",X60-X84,X81,X814,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, calles y carreteras (X814)"
"20",X60-X84,X81,X815,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, comercio y área de servicios (X815)"
"20",X60-X84,X81,X816,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, área industrial y de la construcción (X816)"
"20",X60-X84,X81,X817,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, granja (X817)"
"20",X60-X84,X81,X818,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, otro lugar especificado (X818)"
"20",X60-X84,X81,X819,"Lesión autoinflingida intencionalmente por arrojarse o colocarse delante de objeto en movimiento, lugar no especificado (X819)"
"20",X60-X84,X82,X820,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, vivienda (X820)"
"20",X60-X84,X82,X821,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, institución residencial (X821)"
"20",X60-X84,X82,X822,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, escuelas, otras instituciones y áreas administrativas  públicas (X822)"
"20",X60-X84,X82,X823,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, áreas de deporte y atletismo (X823)"
"20",X60-X84,X82,X824,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, calles y carreteras (X824)"
"20",X60-X84,X82,X825,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, comercio y área de servicios (X825)"
"20",X60-X84,X82,X826,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, área industrial y de la construcción (X826)"
"20",X60-X84,X82,X827,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, granja (X827)"
"20",X60-X84,X82,X828,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, otro lugar especificado (X828)"
"20",X60-X84,X82,X829,"Lesión autoinfligida intencionalmente por colisión de vehículo de motor, lugar no especificado (X829)"
"20",X60-X84,X83,X830,"Lesión autoinfligida intencionalmente por otros medios especificados, vivienda (X830)"
"20",X60-X84,X83,X831,"Lesión autoinfligida intencionalmente por otros medios especificados, institución residencial (X831)"
"20",X60-X84,X83,X832,"Lesión autoinfligida intencionalmente por otros medios especificados, escuelas, otras instituciones y áreas administrativas  públicas (X832)"
"20",X60-X84,X83,X833,"Lesión autoinfligida intencionalmente por otros medios especificados, áreas de deporte y atletismo (X833)"
"20",X60-X84,X83,X834,"Lesión autoinfligida intencionalmente por otros medios especificados, calles y carreteras (X834)"
"20",X60-X84,X83,X835,"Lesión autoinfligida intencionalmente por otros medios especificados, comercio y área de servicios (X835)"
"20",X60-X84,X83,X836,"Lesión autoinfligida intencionalmente por otros medios especificados, área industrial y de la construcción (X836)"
"20",X60-X84,X83,X837,"Lesión autoinfligida intencionalmente por otros medios especificados, granja (X837)"
"20",X60-X84,X83,X838,"Lesión autoinfligida intencionalmente por otros medios especificados, otro lugar especificado (X838)"
"20",X60-X84,X83,X839,"Lesión autoinfligida intencionalmente por otros medios especificados, lugar no especificado (X839)"
"20",X60-X84,X84,X840,"Lesión autoinfligida intencionalmente por medios no especificados, vivienda (X840)"
"20",X60-X84,X84,X841,"Lesión autoinfligida intencionalmente por medios no especificados, institución residencial (X841)"
"20",X60-X84,X84,X842,"Lesión autoinfligida intencionalmente por medios no especificados, escuelas, otras instituciones y áreas administrativas  públicas (X842)"
"20",X60-X84,X84,X843,"Lesión autoinfligida intencionalmente por medios no especificados, áreas de deporte y atletismo (X843)"
"20",X60-X84,X84,X844,"Lesión autoinfligida intencionalmente por medios no especificados, calles y carreteras (X844)"
"20",X60-X84,X84,X845,"Lesión autoinfligida intencionalmente por medios no especificados, comercio y área de servicios (X845)"
"20",X60-X84,X84,X846,"Lesión autoinfligida intencionalmente por medios no especificados, área industrial y de la construcción (X846)"
